,old_user,old_item,user,item
17636,209393,1913,7354,60
17637,177266,590,6261,24
17638,85989,953,2945,33
17639,114182,1270,3939,45
17640,163727,3210,5728,92
17641,491,919,17,32
17642,206848,28,7268,3
17643,144999,590,5073,24
17644,148955,592,5206,25
17645,272986,1619,9603,50
17646,90594,266,3105,9
17647,173248,953,6095,33
17648,22941,726,807,29
17649,115564,953,3987,33
17650,47508,1230,1637,42
17651,203581,592,7157,25
17652,238655,592,8376,25
17653,14654,21,547,2
17654,256935,1411,9027,48
17655,128291,33166,4462,287
17656,140837,80463,4925,428
17657,51916,1217,1806,41
17658,22813,1270,797,45
17659,177114,4226,6250,118
17660,139208,2313,4853,70
17661,51916,8042,1806,207
17662,17642,590,639,24
17663,201305,590,7079,24
17664,113755,8042,3926,207
17665,112148,8638,3868,216
17666,93978,40278,3223,305
17667,97424,3210,3342,92
17668,35470,6,1244,0
17669,184203,1094,6512,36
17670,201001,21,7072,2
17671,46812,80463,1622,428
17672,78513,216,2678,7
17673,96672,842,3314,31
17674,244309,431,8585,17
17675,37381,1094,1318,36
17676,131063,2313,4570,70
17677,74915,1240,2558,43
17678,94345,1270,3236,45
17679,170430,2335,5995,71
17680,200648,21,7062,2
17681,33295,953,1162,33
17682,14652,103228,546,540
17683,203430,1270,7152,45
17684,133816,4226,4672,118
17685,91134,497,3126,22
17686,210283,72554,7378,397
17687,277569,56174,9772,349
17688,9567,1921,339,61
17689,149264,161,5216,6
17690,122743,6440,4277,168
17691,66512,3101,2248,88
17692,271457,3450,9546,100
17693,79683,1270,2723,45
17694,264916,590,9337,24
17695,247268,4226,8693,118
17696,148340,4226,5183,118
17697,267998,79091,9427,423
17698,116150,3249,4007,94
17699,223498,56174,7854,349
17700,111889,4226,3858,118
17701,172131,1127,6053,38
17702,184793,1921,6535,61
17703,122643,4022,4271,113
17704,94734,653,3248,27
17705,225327,1848,7919,58
17706,125186,91500,4358,484
17707,216631,48142,7605,325
17708,132574,3893,4628,110
17709,154598,28,5398,3
17710,252801,1300,8899,46
17711,55157,28,1899,3
17712,20869,374,743,12
17713,230183,4252,8074,119
17714,51916,1240,1806,43
17715,114197,21,3942,2
17716,18746,1270,674,45
17717,123218,122916,4294,612
17718,190851,40278,6759,305
17719,202822,1619,7132,50
17720,179283,6,6349,0
17721,258097,1921,9069,61
17722,34139,112171,1191,567
17723,169967,266,5972,9
17724,68339,4022,2319,113
17725,122710,919,4273,32
17726,212948,31658,7479,274
17727,186666,1240,6612,43
17728,93978,56174,3223,349
17729,187632,1240,6655,43
17730,33545,3677,1172,103
17731,177695,266,6278,9
17732,277313,6,9762,0
17733,102045,2313,3511,70
17734,123827,34437,4316,294
17735,179094,2671,6340,74
17736,213347,1230,7494,42
17737,203084,266,7141,9
17738,49441,3249,1710,94
17739,86287,1270,2955,45
17740,180841,592,6406,25
17741,10212,56174,354,349
17742,151206,33166,5274,287
17743,219514,592,7717,25
17744,114784,303,3959,10
17745,22511,919,787,32
17746,181870,3421,6441,98
17747,44695,28,1554,3
17748,257521,230,9043,8
17749,146988,1217,5131,41
17750,166863,8042,5858,207
17751,168996,590,5939,24
17752,270833,2671,9526,74
17753,166293,56801,5839,352
17754,12988,4226,475,118
17755,11613,56174,421,349
17756,12409,431,448,17
17757,213198,2051,7487,63
17758,46152,4226,1597,118
17759,5475,919,209,32
17760,155729,1240,5426,43
17761,79603,56174,2718,349
17762,74072,1701,2528,52
17763,134787,3249,4712,94
17764,220213,3786,7744,106
17765,130579,31658,4551,274
17766,95459,43396,3270,311
17767,179283,431,6349,17
17768,138268,1241,4828,44
17769,76583,103335,2619,542
17770,177539,1230,6274,42
17771,208775,1921,7338,61
17772,156323,446,5439,18
17773,12505,590,459,24
17774,154796,3421,5403,98
17775,88132,5618,3015,151
17776,206787,592,7267,25
17777,232692,21,8172,2
17778,49243,590,1700,24
17779,196447,4226,6941,118
17780,224082,34437,7873,294
17781,122177,26812,4248,252
17782,57504,91500,1976,484
17783,152514,4022,5330,113
17784,238382,953,8368,33
17785,148247,590,5179,24
17786,216885,21,7613,2
17787,207776,33166,7307,287
17788,95717,94780,3281,503
17789,76540,8712,2617,218
17790,281760,161,9935,6
17791,249482,1270,8785,45
17792,177695,3809,6278,107
17793,37784,590,1328,24
17794,69764,3210,2373,92
17795,34592,68793,1214,381
17796,108959,101577,3753,532
17797,22813,3204,797,91
17798,139472,919,4868,32
17799,6724,1230,242,42
17800,4302,4022,156,113
17801,100061,80463,3440,428
17802,159398,1240,5565,43
17803,205375,1127,7218,38
17804,113526,5618,3918,151
17805,132300,266,4618,9
17806,103392,2671,3561,74
17807,151552,590,5289,24
17808,236030,431,8293,17
17809,160202,64839,5587,376
17810,136016,47610,4756,323
17811,155336,32840,5413,285
17812,166556,31658,5847,274
17813,99888,33166,3430,287
17814,183249,5618,6476,151
17815,25323,1270,875,45
17816,277520,1094,9769,36
17817,159771,3450,5572,100
17818,10799,2335,385,71
17819,153767,1127,5370,38
17820,67219,1240,2275,43
17821,86558,592,2963,25
17822,201386,1240,7084,43
17823,170358,3101,5988,88
17824,174561,919,6147,32
17825,186046,653,6588,27
17826,102045,1240,3511,43
17827,34716,2193,1221,67
17828,222778,4226,7829,118
17829,88955,8638,3047,216
17830,201999,431,7103,17
17831,120892,1230,4203,42
17832,52033,653,1811,27
17833,250003,21,8802,2
17834,276134,590,9723,24
17835,62408,3101,2140,88
17836,129646,161,4527,6
17837,137273,80463,4799,428
17838,250511,4226,8818,118
17839,221753,1240,7801,43
17840,37619,590,1325,24
17841,105532,161,3627,6
17842,128319,544,4466,23
17843,244712,3814,8598,109
17844,268129,4215,9432,117
17845,275585,79091,9701,423
17846,75850,25777,2594,232
17847,89436,86142,3068,460
17848,218471,53121,7670,335
17849,205916,2671,7236,74
17850,49616,1270,1715,45
17851,41558,1270,1450,45
17852,103229,653,3556,27
17853,276830,953,9746,33
17854,79603,2263,2718,69
17855,14129,32291,526,279
17856,23389,592,821,25
17857,279026,3421,9834,98
17858,35605,1240,1252,43
17859,32467,1240,1128,43
17860,276418,8638,9730,216
17861,252612,1270,8890,45
17862,86894,28,2970,3
17863,238669,3421,8379,98
17864,271455,8638,9545,216
17865,214914,131439,7549,643
17866,89116,1240,3055,43
17867,167215,653,5879,27
17868,93963,590,3222,24
17869,33545,6203,1172,162
17870,173746,95309,6110,505
17871,54271,1270,1880,45
17872,55234,1240,1901,43
17873,7283,216,259,7
17874,95717,68793,3281,381
17875,100708,4226,3470,118
17876,264420,57504,9308,354
17877,35552,8984,1249,230
17878,266363,3893,9377,110
17879,102153,1921,3515,61
17880,216754,4022,7606,113
17881,261816,3677,9211,103
17882,203685,590,7160,24
17883,196426,3786,6940,106
17884,254151,6881,8944,179
17885,14283,1094,532,36
17886,244510,3210,8589,92
17887,49729,1270,1721,45
17888,45313,3101,1574,88
17889,280089,1270,9880,45
17890,237983,56174,8358,349
17891,236981,87909,8324,470
17892,193992,21,6853,2
17893,35563,1240,1250,43
17894,211025,161,7407,6
17895,72170,8638,2463,216
17896,194251,1240,6866,43
17897,131933,1921,4595,61
17898,74519,1411,2546,48
17899,172659,1848,6073,58
17900,262121,216,9221,7
17901,200734,497,7064,22
17902,58612,592,2008,25
17903,130287,54372,4543,343
17904,185080,1127,6548,38
17905,160339,103228,5600,540
17906,262946,592,9256,25
17907,231176,216,8125,7
17908,60278,4022,2075,113
17909,19054,31658,685,274
17910,123528,590,4303,24
17911,1927,1127,82,38
17912,48887,919,1687,32
17913,20418,266,726,9
17914,144523,266,5056,9
17915,278220,53121,9802,335
17916,174285,2671,6133,74
17917,182267,64839,6448,376
17918,57655,1300,1983,46
17919,12498,6650,458,172
17920,90917,68793,3117,381
17921,233873,592,8211,25
17922,33445,161,1170,6
17923,200023,6,7043,0
17924,275466,1127,9696,38
17925,213969,4226,7520,118
17926,157768,919,5504,32
17927,51736,33166,1803,287
17928,180844,1902,6407,59
17929,155115,47610,5409,323
17930,281499,1127,9922,38
17931,124035,21,4326,2
17932,62634,28,2148,3
17933,28941,1094,982,36
17934,101769,592,3508,25
17935,110951,80463,3826,428
17936,22777,590,792,24
17937,235368,416,8267,16
17938,217214,31658,7623,274
17939,150867,2671,5266,74
17940,84457,6,2887,0
17941,138169,1270,4825,45
17942,77582,5618,2647,151
17943,11103,4022,395,113
17944,81314,1921,2770,61
17945,84924,919,2907,32
17946,208761,33166,7337,287
17947,125876,91571,4389,485
17948,280608,133712,9898,654
17949,9480,2622,337,73
17950,45268,592,1572,25
17951,126570,592,4408,25
17952,156679,80463,5451,428
17953,130978,56801,4568,352
17954,142271,4022,4984,113
17955,220118,1921,7740,61
17956,35509,79091,1245,423
17957,163271,592,5715,25
17958,217368,919,7630,32
17959,74014,332,2527,11
17960,218223,3450,7662,100
17961,77582,1438,2647,49
17962,62587,1270,2146,45
17963,91151,590,3128,24
17964,147267,5618,5142,151
17965,151236,77866,5277,417
17966,89590,103335,3075,542
17967,243596,1270,8564,45
17968,40562,592,1423,25
17969,94333,590,3235,24
17970,192346,590,6799,24
17971,30618,68793,1057,381
17972,185313,64620,6554,374
17973,122743,31921,4277,276
17974,225764,230,7933,8
17975,1927,303,82,10
17976,186129,374,6592,12
17977,94764,80463,3251,428
17978,203220,47610,7144,323
17979,33263,34437,1160,294
17980,170118,5618,5980,151
17981,213656,6,7507,0
17982,81037,91500,2760,484
17983,88595,2335,3038,71
17984,107677,2193,3714,67
17985,166275,1240,5837,43
17986,40861,40278,1434,305
17987,146668,1094,5117,36
17988,118979,8638,4120,216
17989,278220,216,9802,7
17990,70702,8042,2413,207
17991,248687,1240,8757,43
17992,90134,1701,3094,52
17993,203009,26578,7135,249
17994,221697,160988,7799,766
17995,209976,3421,7372,98
17996,169419,4022,5953,113
17997,46174,31049,1599,269
17998,67159,1240,2271,43
17999,231265,953,8128,33
18000,10473,497,370,22
18001,30005,3786,1030,106
18002,1776,64622,73,375
18003,143084,1127,5007,38
18004,224276,31658,7882,274
18005,32176,47610,1117,323
18006,279450,590,9854,24
18007,156353,592,5440,25
18008,258991,79091,9103,423
18009,33545,72554,1172,397
18010,73561,72554,2510,397
18011,215622,103335,7575,542
18012,241228,4226,8472,118
18013,65922,8638,2231,216
18014,137096,7109,4793,187
18015,47886,1217,1651,41
18016,136824,161,4783,6
18017,192572,79091,6809,423
18018,135024,919,4727,32
18019,60581,3421,2085,98
18020,181473,161,6427,6
18021,216281,1217,7594,41
18022,85914,161,2943,6
18023,8253,2671,283,74
18024,98880,2313,3391,70
18025,42615,45221,1489,316
18026,49243,2193,1700,67
18027,165686,2809,5817,83
18028,277068,91500,9754,484
18029,201835,56174,7100,349
18030,35514,303,1246,10
18031,49882,2193,1727,67
18032,158935,103228,5544,540
18033,109040,497,3758,22
18034,52886,89087,1841,476
18035,122643,5475,4271,146
18036,98676,21,3384,2
18037,260275,4022,9150,113
18038,181827,6,6440,0
18039,44908,3210,1557,92
18040,167641,1127,5897,38
18041,183908,230,6504,8
18042,53812,1094,1868,36
18043,36006,91500,1274,484
18044,270968,21,9530,2
18045,16406,103228,600,540
18046,103646,4226,3569,118
18047,121856,592,4238,25
18048,593,2193,20,67
18049,260362,91500,9152,484
18050,136245,1270,4765,45
18051,50889,95313,1761,506
18052,256120,48142,9000,325
18053,99716,592,3424,25
18054,67169,6,2272,0
18055,152322,1270,5320,45
18056,79835,6,2729,0
18057,221252,592,7782,25
18058,66961,216,2265,7
18059,171645,72737,6037,400
18060,224362,3814,7886,109
18061,268149,1127,9435,38
18062,233759,389,8207,15
18063,152344,953,5324,33
18064,48502,1701,1675,52
18065,87942,592,3010,25
18066,281361,3210,9914,92
18067,109252,94780,3766,503
18068,63793,161,2184,6
18069,236981,1752,8324,55
18070,38124,109596,1338,561
18071,217765,590,7649,24
18072,13110,43919,479,313
18073,136717,1230,4778,42
18074,63477,1127,2178,38
18075,157197,21,5476,2
18076,245884,4226,8643,118
18077,106372,5427,3665,144
18078,207115,80463,7276,428
18079,213198,68793,7487,381
18080,280646,91500,9899,484
18081,121655,1270,4228,45
18082,281790,70839,9938,389
18083,276779,1270,9745,45
18084,36311,6,1288,0
18085,41456,6,1445,0
18086,245283,1240,8620,43
18087,2374,80463,97,428
18088,234013,6332,8219,166
18089,243905,31658,8575,274
18090,241784,4022,8495,113
18091,21379,56174,761,349
18092,43257,91500,1507,484
18093,140334,497,4902,22
18094,225092,32029,7909,277
18095,238922,1270,8389,45
18096,183631,80463,6488,428
18097,152420,56174,5327,349
18098,21481,103228,763,540
18099,17421,161,632,6
18100,185823,3733,6575,105
18101,278097,2558,9797,72
18102,88453,33166,3031,287
18103,4472,1619,164,50
18104,10740,1240,383,43
18105,244621,303,8593,10
18106,165081,4063,5797,114
18107,182267,592,6448,25
18108,70341,431,2398,17
18109,55720,34437,1923,294
18110,67661,497,2289,22
18111,47276,919,1631,32
18112,190851,6,6759,0
18113,227946,161,8006,6
18114,278220,2313,9802,70
18115,241657,590,8490,24
18116,196,919,5,32
18117,136178,1240,4763,43
18118,140815,230,4923,8
18119,93745,2671,3212,74
18120,71882,21,2455,2
18121,34727,653,1223,27
18122,44695,592,1554,25
18123,45370,47610,1576,323
18124,273949,80463,9645,428
18125,49274,1619,1703,50
18126,264147,590,9297,24
18127,270326,590,9506,24
18128,198019,1270,6987,45
18129,155976,121202,5431,603
18130,203220,46967,7144,322
18131,62191,592,2132,25
18132,9477,1240,336,43
18133,62775,2671,2152,74
18134,227946,2671,8006,74
18135,33252,1240,1159,43
18136,188604,2671,6690,74
18137,214547,28,7539,3
18138,171181,21,6019,2
18139,191142,2671,6767,74
18140,230183,2313,8074,70
18141,223332,79091,7848,423
18142,67405,497,2282,22
18143,46566,4226,1616,118
18144,11423,72737,411,400
18145,223035,1300,7838,46
18146,110885,4226,3824,118
18147,123531,1270,4305,45
18148,178591,68793,6321,381
18149,235394,2671,8268,74
18150,134837,31658,4717,274
18151,185373,592,6557,25
18152,265521,374,9352,12
18153,187502,303,6650,10
18154,85123,2120,2913,65
18155,102410,919,3523,32
18156,192100,6,6788,0
18157,110148,3210,3798,92
18158,256182,161,9004,6
18159,139641,216,4875,7
18160,46390,6,1610,0
18161,135766,431,4751,17
18162,89566,91500,3073,484
18163,190590,79091,6750,423
18164,300,1127,8,38
18165,280019,1270,9876,45
18166,258443,1230,9086,42
18167,170462,6441,5998,169
18168,161528,2313,5640,70
18169,268149,1921,9435,61
18170,234386,266,8230,9
18171,119492,103335,4146,542
18172,42240,4226,1471,118
18173,8573,4840,297,133
18174,225092,26055,7909,242
18175,179327,1848,6353,58
18176,192179,919,6791,32
18177,235670,2936,8278,85
18178,238383,3421,8369,98
18179,14879,653,556,27
18180,118671,47610,4109,323
18181,151206,59709,5274,363
18182,215605,81981,7572,434
18183,238904,47610,8387,323
18184,13614,3809,495,107
18185,30752,3893,1063,110
18186,98379,5618,3375,151
18187,247185,3814,8685,109
18188,45853,477,1594,20
18189,17760,4226,647,118
18190,252302,6,8880,0
18191,105594,1127,3634,38
18192,227508,1240,7990,43
18193,161029,6,5623,0
18194,251778,590,8866,24
18195,171345,2671,6025,74
18196,119854,5618,4163,151
18197,153275,1621,5351,51
18198,84459,1270,2888,45
18199,189516,919,6726,32
18200,259698,1791,9129,56
18201,180236,216,6390,7
18202,34055,216,1187,7
18203,28549,1240,966,43
18204,258991,497,9103,22
18205,184019,1240,6508,43
18206,106293,5618,3660,151
18207,70097,2892,2390,84
18208,101957,592,3510,25
18209,49184,6,1696,0
18210,181870,919,6441,32
18211,168661,497,5934,22
18212,186294,2696,6597,78
18213,23003,1127,809,38
18214,110013,1270,3794,45
18215,63227,1240,2166,43
18216,110013,47610,3794,323
18217,273644,1701,9634,52
18218,89806,64839,3084,376
18219,263685,5752,9279,152
18220,233735,230,8206,8
18221,102972,1848,3547,58
18222,13635,303,496,10
18223,262239,2789,9227,82
18224,185091,5618,6549,151
18225,222601,6,7821,0
18226,214037,40278,7523,305
18227,17005,592,622,25
18228,110011,592,3793,25
18229,186860,1270,6624,45
18230,9440,161,332,6
18231,217095,431,7618,17
18232,37349,1240,1316,43
18233,155019,2671,5406,74
18234,174256,6,6131,0
18235,230650,91500,8097,484
18236,247991,374,8727,12
18237,72948,266,2489,9
18238,119752,95313,4155,506
18239,215788,1240,7581,43
18240,177208,161,6256,6
18241,168030,21,5912,2
18242,156598,21,5447,2
18243,73145,88950,2496,475
18244,205588,1189,7222,40
18245,93796,2671,3215,74
18246,179292,21,6350,2
18247,117811,497,4071,22
18248,242514,6650,8528,172
18249,14994,4226,559,118
18250,20869,1438,743,49
18251,233544,4022,8199,113
18252,56484,3307,1949,96
18253,210352,1240,7386,43
18254,225843,4226,7939,118
18255,186897,6,6625,0
18256,93627,27473,3210,261
18257,36097,45106,1281,314
18258,183213,21,6475,2
18259,237152,1411,8328,48
18260,219723,1270,7725,45
18261,62851,4226,2155,118
18262,67910,3101,2298,88
18263,194598,91500,6877,484
18264,75213,953,2572,33
18265,185618,5392,6569,143
18266,79566,477,2717,20
18267,30074,101536,1036,531
18268,166051,3101,5831,88
18269,166464,4226,5842,118
18270,71279,1240,2435,43
18271,220753,3101,7762,88
18272,129586,80463,4522,428
18273,264895,3814,9336,109
18274,16738,21,611,2
18275,73145,3101,2496,88
18276,177637,477,6277,20
18277,255842,7244,8991,193
18278,233544,4226,8199,118
18279,180664,56174,6399,349
18280,234013,7303,8219,196
18281,195706,3249,6913,94
18282,6011,590,220,24
18283,77469,57504,2645,354
18284,14586,590,542,24
18285,29964,161,1026,6
18286,266804,266,9391,9
18287,23573,497,827,22
18288,119752,3101,4155,88
18289,215764,34530,7580,296
18290,140029,5618,4892,151
18291,116084,1240,4006,43
18292,282927,95309,9987,505
18293,233910,3450,8213,100
18294,205342,8984,7217,230
18295,174755,266,6159,9
18296,265107,8984,9341,230
18297,228075,653,8013,27
18298,159137,53121,5554,335
18299,74447,8959,2543,229
18300,1327,1270,53,45
18301,34688,592,1219,25
18302,33772,3992,1177,112
18303,89524,32291,3072,279
18304,60900,3939,2097,111
18305,112246,26094,3872,243
18306,259414,4533,9118,124
18307,212042,6,7451,0
18308,33263,2622,1160,73
18309,212597,1270,7468,45
18310,198447,4022,6999,113
18311,89287,653,3060,27
18312,73940,64622,2525,375
18313,276277,4680,9727,129
18314,256224,136680,9006,673
18315,218527,1701,7673,52
18316,177116,33166,6251,287
18317,240639,47610,8456,323
18318,278522,592,9815,25
18319,175981,3421,6212,98
18320,205855,303,7233,10
18321,12558,1270,461,45
18322,263685,79091,9279,423
18323,213029,21,7483,2
18324,218223,266,7662,9
18325,260761,1240,9170,43
18326,217454,592,7633,25
18327,256069,497,8999,22
18328,249371,3814,8783,109
18329,41456,303,1445,10
18330,231481,8984,8133,230
18331,116813,1791,4032,56
18332,52793,266,1839,9
18333,214030,1127,7522,38
18334,253059,88950,8913,475
18335,186129,3450,6592,100
18336,221061,34437,7771,294
18337,49076,5618,1692,151
18338,39221,592,1375,25
18339,100708,1217,3470,41
18340,228915,64839,8034,376
18341,164383,266,5763,9
18342,33706,2193,1176,67
18343,2299,1270,95,45
18344,37275,1270,1313,45
18345,1400,431,58,17
18346,136178,56174,4763,349
18347,243874,3939,8573,111
18348,109925,590,3789,24
18349,47382,33166,1635,287
18350,190712,2671,6754,74
18351,772,82152,31,436
18352,32603,1127,1132,38
18353,186351,2193,6601,67
18354,18607,161,669,6
18355,223148,3421,7843,98
18356,2551,1230,106,42
18357,190739,1127,6757,38
18358,49616,4022,1715,113
18359,81143,21,2766,2
18360,248220,53121,8742,335
18361,48370,216,1669,7
18362,214478,6,7534,0
18363,211636,590,7436,24
18364,109950,1094,3790,36
18365,9564,6,338,0
18366,47622,1127,1644,38
